"id","created_at","updated_at","pc1","pc2","pc3","pc4","pc5","cluster_id","anomalies","os","device_id","keys","lock","timezone","app_name","customer_name","unlockallowed","unlocksupported","weeks","days","hours","minutes","sysbootreason","device_type","end_time"
"01H970QH2YCVP4PG92XBP7FCR2",2023-08-28 13:27:41.000 +0530,2023-08-28 13:27:41.000 +0530,22.22053962098595,-11.582837011008833,-6.724141516451315,2.845784950473792,5.052187746126176,"172",false,"0.901.103","2324LZ53M4U8",user/release-keys,t,GMT,default,,false,true,0,0,0,1,reboot,LogiSight,2023-09-01 05:30:00.000 +0530
"01H970QH2E6XY1PPPDRH5X24W7",2023-09-01 03:42:05.000 +0530,2023-09-01 03:42:05.000 +0530,-9.365953645659653,0.8510333043840482,-1.1687488328793445,1.4694890894485357,-0.10354778697226825,"170",false,"0.901.103","2323LZ535K18",user/release-keys,t,America/Creston,default,,false,true,1,0,14,44,reboot,LogiSight,2023-09-01 05:30:00.000 +0530
"01H970QH2KEQA8EPSA4CEQ3TTV",2023-09-01 03:09:18.000 +0530,2023-09-01 03:09:18.000 +0530,-9.213231754985213,0.6759924216448577,-1.1216502928306182,1.3657294331442105,0.0022964675350935927,"170",false,"0.901.103","2323LZ535JL8",user/release-keys,t,Europe/Dublin,default,,false,true,1,0,11,47,reboot,LogiSight,2023-09-01 05:30:00.000 +0530
"01H970QH2F7Q5TQWKB353FQZE5",2023-09-01 02:51:56.000 +0530,2023-09-01 02:51:56.000 +0530,-8.444948341833403,1.271136962091607,1.34425105241533,3.0422386081236654,-0.3102279016073344,"170",false,"0.901.103","2241LZ502CT8",user/release-keys,t,Europe/Brussels,default,,false,true,0,4,17,53,reboot,LogiSight,2023-09-01 05:30:00.000 +0530
"01H977KTF7SAD9NGVZGREP1JNR",2023-09-01 05:00:49.000 +0530,2023-09-01 05:00:49.000 +0530,7.459576552766027,-15.062050939284484,11.623865886375429,-9.09184100737223,-5.760179985489037,"186",true,"0.901.103","2319LZ5138Z8",userdebug/release-keys,t,Asia/Taipei,default,,false,true,1,0,12,1,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTHX33DW8GV20X595RCQ",2023-08-11 04:03:37.000 +0530,2023-08-11 04:03:37.000 +0530,-15.432392552501588,-0.8909417005740791,-4.129062182166189,-0.6693371565664797,-0.13668909320725495,"188",false,"0.901.102","2302LZ523X48",userdebug/release-keys,t,GMT,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTEWNQH2THM4K6XYFN25",2023-08-31 16:42:37.000 +0530,2023-08-31 16:42:37.000 +0530,-8.567322345430709,-0.04418198015949478,0.063563175115082,0.38926819132058094,-0.3895741979659635,"171",false,"0.901.103","2241LZ502DF8",user/release-keys,t,Europe/Warsaw,default,,false,true,0,0,6,1,kernel_panic,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTRAHWND4QQGMX54NYDE",2023-08-17 09:36:36.000 +0530,2023-08-17 09:36:36.000 +0530,-6.208375907906558,11.704416199134679,1.997179378916363,-2.1405657322884575,10.173336251788031,"199",false,"0.901.100","2324LZ50YEU8",user/release-keys,t,Asia/Chongqing,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTF13SST607JDJSD9B89",2023-09-01 05:03:29.000 +0530,2023-09-01 05:03:29.000 +0530,14.769674448526203,22.076509139712652,-1.4596104477194853,-9.167561017753515,7.079475297037905,"181",true,"0.901.103","2241LZ502CE8",user/release-keys,t,Europe/Belfast,default,,false,true,0,2,8,8,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTFDZB27Q1P13CXNQMF7",2023-08-31 04:02:45.000 +0530,2023-08-31 04:02:45.000 +0530,22.367027168171067,-11.393963730258687,-7.2229541179132415,2.880172629830594,4.950843438107477,"173",false,"0.901.103","2323LZ52GZD8",user/release-keys,t,America/Los_Angeles,default,,false,true,0,0,0,15,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTERZ80RA1KEZXY61WWP",2023-08-30 15:10:29.000 +0530,2023-08-30 15:10:29.000 +0530,11.926832489574705,-5.2619255353205965,11.867282468057725,-9.512047486022144,-2.4263920321640335,"183",false,"0.901.103","2323LZ5172Z8",user/release-keys,t,America/Los_Angeles,default,,false,true,0,0,18,5,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTR98R3X5CRPVSG6NC76",2023-08-17 08:55:35.000 +0530,2023-08-17 08:55:35.000 +0530,-1.2372094638676707,0.5343734713845951,10.664918210875106,5.948188996653076,0.00909885270973805,"203",false,"0.901.100","2323LZ535KZ8",user/release-keys,t,Asia/Kuala_Lumpur,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTR0GBWQ4Q3R9PBWK7XN",2023-08-26 12:48:40.000 +0530,2023-08-26 12:48:40.000 +0530,23.36349847661321,2.1018546664416697,2.2713661378652814,-5.1939479130500805,0.8620065243018116,"198",false,"0.901.100","2241LZ502BT8",user/release-keys,t,America/Chicago,default,,false,true,2,3,20,41,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KRD6KRJRV0VAR5GBX8C3",2023-08-26 01:20:04.000 +0530,2023-08-26 01:20:04.000 +0530,25.46585836044665,1.7434987010902845,-1.4655933197029019,1.0487879539704756,-0.014456213494266262,"145",false,"0.901.96","2241LZ502DL8",user/release-keys,t,America/Chicago,default,,false,true,4,3,6,33,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTJ0N0FBHWMTBJ4JX9MT",2023-08-21 19:54:36.000 +0530,2023-08-21 19:54:36.000 +0530,-14.692028100526096,0.3918165753714133,-3.2549784991074397,0.9528518234197006,0.050357620261534744,"188",false,"0.901.102","2323LZ51VT58",user/release-keys,t,GMT,default,,false,true,0,0,0,0,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTFCTJ97Q4PE3EDGB6QB",2023-09-01 06:50:29.000 +0530,2023-09-01 06:50:29.000 +0530,-7.280820612988473,-0.5630543147637602,1.4133305940592542,-0.9283657413635544,0.3232297191855873,"171",false,"0.901.103","2326LZ517618",user/release-keys,t,America/Chicago,default,,false,true,0,2,4,14,kernel_panic,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KRD5GWE9B4GJY6Y9ZXRA",2023-08-30 13:37:52.000 +0530,2023-08-30 13:37:52.000 +0530,2.8517161896686782,8.239003983968965,-4.823720850176329,-1.5396382593787947,11.806196806252569,"150",false,"0.901.96","2241LZ5029F8",user/release-keys,t,Europe/Berlin,default,,false,true,1,2,0,51,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KRD77FRDZCCQSCZTMR9Z",2023-08-21 13:47:08.000 +0530,2023-08-21 13:47:08.000 +0530,-12.680213434437468,3.748928422282581,-13.254339944870358,4.968484115457057,-2.7678117761443453,"155",false,"0.901.96","2324LZ53M4T8",user/release-keys,t,GMT,default,,false,true,0,0,0,1,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTF3GYCXQ12M8AJR53XN",2023-08-29 10:36:47.000 +0530,2023-08-29 10:36:47.000 +0530,33.64153699155806,4.64313300057828,-15.15668433064687,-0.03320356634462267,-12.857104001509946,"175",true,"0.901.103","2241LZ502AZ8",user/release-keys,t,America/Chicago,default,,false,true,0,3,8,52,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTFAW0ZEKEPKWYG9JRFC",2023-08-28 13:27:41.000 +0530,2023-08-28 13:27:41.000 +0530,22.27133491378012,-11.577672117778938,-6.975535132623016,3.0032396103728694,5.05211952444778,"173",false,"0.901.103","2324LZ53M4U8",user/release-keys,t,GMT,default,,false,true,0,0,0,1,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTF55B12Q77G0HGK8YWS",2023-09-01 05:33:09.000 +0530,2023-09-01 05:33:09.000 +0530,-8.686264828617135,-1.146083822724284,-0.7754178727776465,0.18760934857589073,0.4204779338585212,"171",false,"0.901.103","2323LZ537CG8",user/release-keys,t,America/Los_Angeles,default,,false,true,0,5,20,58,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTF53CYRH681BTQ6B2XM",2023-08-29 11:10:26.000 +0530,2023-08-29 11:10:26.000 +0530,-7.221820617258803,-0.11902553868216999,2.6473747384921635,1.224806510819703,-0.26706532792787596,"171",false,"0.901.103","2324LZ51P0K8",user/release-keys,t,Asia/Tokyo,default,,false,true,0,0,0,1,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KS1FYC85KJSN0KZQCYEA",2023-08-28 17:21:12.000 +0530,2023-08-28 17:21:12.000 +0530,-13.513057164514878,-13.14019667061261,-2.1184303198487155,-2.425842563129883,-1.4802562498042349,"165",false,"0.901.50","2324LZ53M4X8",user/release-keys,t,Asia/Chongqing,default,,false,true,0,0,1,32,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTETPNXPA4739B8EPPTY",2023-08-31 11:36:09.000 +0530,2023-08-31 11:36:09.000 +0530,-8.402306611580892,-0.25732233730799625,-0.9963615062019429,1.3208630606093312,-0.5957790174110568,"171",false,"0.901.103","2319LZ513928",userdebug/release-keys,t,GMT,default,,false,true,0,0,0,0,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTR7B6MH1ATRESJCFYC9",2023-08-30 00:22:11.000 +0530,2023-08-30 00:22:11.000 +0530,-3.0164220481880517,6.252255743347278,13.428962233122572,6.320244192511209,1.0631934366162499,"206",false,"0.901.100","2323LZ52GZ18",user/release-keys,t,America/New_York,default,,false,true,0,0,0,23,kernel_panic,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTR7WV2YRARBEHTT9QRN",2023-08-24 15:23:50.000 +0530,2023-08-24 15:23:50.000 +0530,0.9297793284444135,-6.502854215573075,-2.338951471329173,2.6791689267072063,2.4555026253341725,"196",false,"0.901.100","2327LZ50PBP8",user/release-keys,t,Asia/Chongqing,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KRD32WJDSYKD1Z8Z4NM1",2023-08-03 18:47:05.000 +0530,2023-08-03 18:47:05.000 +0530,-9.828178436835273,-2.003626982632679,6.572626824743346,4.111147662156287,0.3088066646510349,"144",false,"0.901.96","2323LZ537BP8",user/release-keys,t,Europe/Prague,default,,false,true,0,1,5,53,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTJ03SAWM8GCEY5APZG4",2023-08-24 08:29:14.000 +0530,2023-08-24 08:29:14.000 +0530,-2.8983347310251335,-8.783736476373338,11.822556958854202,-0.3999641241390185,-2.734121683955736,"189",false,"0.901.102","2323LZ535GY8",user/release-keys,t,Asia/Seoul,default,,false,true,0,1,20,56,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KRD68K7XZ4EA55QX46JK",2023-08-10 18:16:11.000 +0530,2023-08-10 18:16:11.000 +0530,18.765879307467298,0.5838959925508731,-2.8498311904705607,0.8433932875291691,6.320349290795159,"146",false,"0.901.96","2323LZ537B88",user/release-keys,t,America/Bogota,default,,false,true,0,0,21,1,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KRD6DSWC5X9D646J9XH7",2023-08-10 03:05:46.000 +0530,2023-08-10 03:05:46.000 +0530,-6.191905283890597,-4.121224575725383,3.0784284776814923,-2.0227707009345384,-0.0832199266987137,"144",false,"0.901.96","2237LZ513T88",userdebug/release-keys,t,Antarctica/Casey,default,,false,true,0,0,1,0,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTERDSVQ6BK45MFHZDWY",2023-09-01 06:52:43.000 +0530,2023-09-01 06:52:43.000 +0530,7.773251808569474,18.263806499375377,-0.7806222932712943,-4.278515394589732,4.898561808783773,"176",false,"0.901.103","2241LZ5029V8",userdebug/release-keys,t,America/Los_Angeles,default,,false,true,0,3,3,3,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTEYD0GR7AZWX2HGGZT2",2023-09-01 06:02:35.000 +0530,2023-09-01 06:02:35.000 +0530,-9.243469157857374,1.0088347083459732,-0.7926928924306516,1.2570988437513353,-0.7284525798325224,"171",false,"0.901.103","2241LZ502B38",user/release-keys,t,America/Detroit,default,,false,true,0,3,4,30,kernel_panic,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTHZAVHGX3MK52JA7PRM",2023-08-09 13:24:24.000 +0530,2023-08-09 13:24:24.000 +0530,22.17125212061934,-6.438549140802182,-7.1038319566522885,1.9578692938005375,-1.7623837601911259,"190",false,"0.901.102","2326LZ51R5Z8",userdebug/release-keys,t,GMT,default,,false,true,0,0,0,0,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTR0R8JHGD98F1KG1Y1Z",2023-08-19 15:10:05.000 +0530,2023-08-19 15:10:05.000 +0530,0.8767442354172947,-10.048310724789674,-3.0370668183890754,4.405362965743008,0.32343993715863106,"196",false,"0.901.100","2241LZ502948",user/release-keys,t,Europe/Oslo,default,,false,true,0,0,22,3,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTR43DFME0NJJMFEQXHD",2023-08-22 12:32:25.000 +0530,2023-08-22 12:32:25.000 +0530,22.830922014851286,4.047524886000212,0.5742885332152661,-8.982383604472853,-2.2665228900313052,"198",false,"0.901.100","2323LZ535HZ8",user/release-keys,t,Europe/Berlin,default,,false,true,1,6,21,28,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KS1EDS3MTEXJ0578NJFA",2023-08-16 09:49:47.000 +0530,2023-08-16 09:49:47.000 +0530,26.77422505283926,-9.816581595511122,-0.6373160660014414,-2.7322085305034416,0.706524906849575,"166",false,"0.901.50","2324LZ53M4D8",user/release-keys,t,Asia/Tokyo,default,,false,true,0,0,0,3,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTEVG23FT8KFRGC2V5G1",2023-08-25 07:49:30.000 +0530,2023-08-25 07:49:30.000 +0530,14.163429216791306,-6.442731691071742,4.280434943860392,-7.118565895486766,-5.743976048545879,"182",false,"0.901.103","2237LZ513VU8",userdebug/release-keys,t,America/Los_Angeles,default,,false,true,0,0,0,1,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTF1VWW17VD4AS489XMB",2023-09-01 06:16:05.000 +0530,2023-09-01 06:16:05.000 +0530,3.728203639420808,-8.48516924060829,-3.9420712042648947,0.2890922947803286,2.6874155026852717,"172",false,"0.901.103","2323LZ535JL8",user/release-keys,t,Europe/Dublin,default,,false,true,1,0,14,47,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTR59AT07CGCNB4K50AX",2023-08-26 08:52:26.000 +0530,2023-08-26 08:52:26.000 +0530,1.822557487573009,-10.405394894139306,-4.452595095519064,2.95266422647096,0.37406514136086544,"196",false,"0.901.100","2323LZ517378",user/release-keys,t,Europe/Berlin,default,,false,true,0,3,14,18,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTHYN30YY2WFT7T34JVW",2023-08-23 02:34:09.000 +0530,2023-08-23 02:34:09.000 +0530,5.825270164031415,4.706509187148604,-1.251254212866714,4.601518640748002,1.8742568483426707,"193",false,"0.901.102","2323LZ51VSR8",user/release-keys,t,America/Dawson,default,,false,true,0,4,2,3,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTFBYT65B72P5CJMYJ44",2023-09-01 04:34:08.000 +0530,2023-09-01 04:34:08.000 +0530,-4.743065720505502,-1.8519579199460745,-2.6465109969173652,1.1536048665756,0.43330892539500504,"171",false,"0.901.103","2326LZ5175E8",user/release-keys,t,America/Denver,default,,false,true,0,3,3,1,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTFC5GKR6BG8KQHQWAZ9",2023-08-30 11:56:22.000 +0530,2023-08-30 11:56:22.000 +0530,-3.6824172806022144,-3.0089565890886445,5.947971062858477,-5.377494309606122,-0.48123530153153654,"172",false,"0.901.103","2324LZ50YDG8",user/release-keys,t,Asia/Tokyo,default,,false,true,0,1,0,1,kernel_panic,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTF461MQKHBVQXATWBPP",2023-09-01 07:02:43.000 +0530,2023-09-01 07:02:43.000 +0530,-9.751407559224349,0.6616208738317423,-1.226383005036025,1.7462422208146375,-0.5139585987921217,"171",false,"0.901.103","2323LZ51VTU8",user/release-keys,t,Europe/Belfast,default,,false,true,0,1,11,21,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTR38MW50R11401JZTE1",2023-08-31 17:28:29.000 +0530,2023-08-31 17:28:29.000 +0530,-1.830465251369322,3.9644717521165425,6.188243154260449,3.9005715557046012,-0.3433553632692059,"205",false,"0.901.100","2241LZ5023D8",user/release-keys,t,Asia/Taipei,default,,false,true,0,0,3,58,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTFAPVR65M2W0BEFZS3Q",2023-08-28 11:54:28.000 +0530,2023-08-28 11:54:28.000 +0530,-8.817632432868798,0.5815188525418307,-1.1267329021231751,1.546793024833459,-0.3636007113362515,"171",false,"0.901.103","2326LZ52DKG8",user/release-keys,t,GMT,default,,false,true,0,0,0,1,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTRA9JQ9KN7AZ1Y1KJNK",2023-08-21 21:18:07.000 +0530,2023-08-21 21:18:07.000 +0530,-0.3067699555197492,6.058281466671426,24.836594052612817,13.645179173036762,-5.997160501351911,"202",false,"0.901.100","2241LZ5023V8",user/release-keys,t,America/Chicago,default,,false,true,0,3,0,10,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTEYY5T6KH2TCVV6ZS3G",2023-09-01 07:03:04.000 +0530,2023-09-01 07:03:04.000 +0530,-9.315107545801835,0.8758229516693926,-1.153434760456709,1.4711171158773921,-0.13636388713972877,"171",false,"0.901.103","2241LZ502AU8",user/release-keys,t,Europe/Belfast,default,,false,true,1,0,17,23,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTF0CX86JHRMFP7P0B3Y",2023-09-01 02:59:21.000 +0530,2023-09-01 02:59:21.000 +0530,-8.888158003775239,-0.9637488747549802,-0.5203359778841975,0.8832684717726917,-0.898536752402973,"171",false,"0.901.103","2224LZN3C5F8",userdebug/test-keys,t,Europe/Berlin,default,,false,true,0,3,5,26,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTF6ZYSBDHGR62CPHAEG",2023-09-01 06:07:17.000 +0530,2023-09-01 06:07:17.000 +0530,-1.801905591124404,-4.7505770438817585,5.567750496216394,-3.187393503528709,-1.1126213420286553,"172",false,"0.901.103","2323LZ535JF8",user/release-keys,t,Europe/Brussels,default,,false,true,0,3,14,27,kernel_panic,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTF8EJZ3BYVMXK63ND9V",2023-08-28 18:02:36.000 +0530,2023-08-28 18:02:36.000 +0530,-9.851273662642805,0.061311527323910035,-1.7054022308445564,1.2563683793895326,-0.3611849850835888,"171",false,"0.901.103","2326LZ50KTF8",user/release-keys,t,GMT,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KRD488MAT5N224K3ZT4E",2023-08-08 19:10:37.000 +0530,2023-08-08 19:10:37.000 +0530,-12.745469964889432,0.37381172972166665,-13.268389929817545,10.987732105791197,-0.00873354804653652,"156",false,"0.901.96","2241LZ502968",userdebug/release-keys,t,America/Atikokan,default,,false,true,0,3,19,44,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTR315VTFXC1NX3GK847",2023-08-16 02:01:04.000 +0530,2023-08-16 02:01:04.000 +0530,-8.834670235888877,3.526817961401763,-0.6095947102959398,-4.977132422338254,2.586411370477241,"207",false,"0.901.100","2238LZ509JC8",userdebug/test-keys,t,America/Los_Angeles,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTF3N24AX7Y5GPFNW4D5",2023-09-01 06:12:07.000 +0530,2023-09-01 06:12:07.000 +0530,-9.711096797456205,0.8783911414144343,-1.376072558008876,1.5330022741829181,-0.4125393300658269,"171",false,"0.901.103","2241LZ5028P8",user/release-keys,t,America/Los_Angeles,default,,false,true,0,3,7,56,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTF31SP69KWNTEBP3DQ0",2023-09-01 06:05:33.000 +0530,2023-09-01 06:05:33.000 +0530,-9.30676582864103,0.1416396743550889,-1.398908976251469,1.5242548604954889,-0.4385389390874651,"171",false,"0.901.103","2323LZ537CT8",user/release-keys,t,Australia/ACT,default,,false,true,1,0,15,5,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KRD58AS8MM0MAETKK0A4",2023-08-07 13:29:10.000 +0530,2023-08-07 13:29:10.000 +0530,10.617077287506937,-3.9717556170720045,0.4868434312694164,-0.5786665553135774,0.6419072582540241,"148",false,"0.901.96","2323LZ51VT78",user/release-keys,t,Asia/Dubai,default,,false,true,0,0,0,1,kernel_panic,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTF4D6GCPQ27YGGXMAHS",2023-08-30 11:49:24.000 +0530,2023-08-30 11:49:24.000 +0530,-9.212788752545752,0.8387704498139017,-1.1260870246630983,1.4953784396050136,-0.12383678015652237,"171",false,"0.901.103","2323LZ537EB8",user/release-keys,t,Australia/ACT,default,,false,true,0,5,21,25,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTF9SNMYQSG9Y8EDBD6B",2023-09-01 05:48:59.000 +0530,2023-09-01 05:48:59.000 +0530,18.840561839357516,9.050172041291821,-4.7587045616593375,-1.0555638927827529,-4.004026145482524,"179",false,"0.901.103","2323LZ517408",user/release-keys,t,Europe/Paris,default,,false,true,0,6,9,34,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KS1EWAWH0T798HPR3NYG",2023-08-07 23:02:22.000 +0530,2023-08-07 23:02:22.000 +0530,-10.347936649840138,-12.186493561398443,-5.470238933128476,-3.0871424121461484,-3.22129550759722,"165",false,"0.901.50","2324LZ51P228",user/release-keys,t,America/Guatemala,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KRD2R0SZYW1RYT71XW5E",2023-08-27 17:46:11.000 +0530,2023-08-27 17:46:11.000 +0530,-6.8488270366225175,-9.820655956907606,2.483325501759518,-1.2600414227514705,0.46903835006483025,"144",false,"0.901.96","2237LZ513XG8",user/release-keys,t,America/Los_Angeles,default,,false,true,5,4,13,12,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTEXDTVNDZGWRWJPKF3V",2023-09-01 06:42:03.000 +0530,2023-09-01 06:42:03.000 +0530,-9.247205541417035,1.1408704038484978,-1.1172807847992763,1.6009566219776374,-0.194472855680325,"171",false,"0.901.103","2323LZ535K18",user/release-keys,t,America/Creston,default,,false,true,1,0,17,44,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTEYVMX206HD9VNP9VFF",2023-08-27 02:28:45.000 +0530,2023-08-27 02:28:45.000 +0530,-8.430562892459148,1.2569702260236673,1.2980776517208856,3.0206708657132406,-0.3727069361449596,"171",false,"0.901.103","2323LZ5172N8",user/release-keys,t,Europe/Stockholm,default,,false,true,0,2,2,52,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KS1CBBRPJM0D10P9NYDQ",2023-08-03 11:01:02.000 +0530,2023-08-03 11:01:02.000 +0530,5.752768686538007,-0.24169141733547353,9.082080198260714,10.701787057258404,-2.2498974832690806,"167",false,"0.901.50","2323LZ52GZ28",user/release-keys,t,Asia/Dubai,default,,false,true,0,0,0,3,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KS1D3KVKJMG1HWTEPQG9",2023-08-03 23:55:27.000 +0530,2023-08-03 23:55:27.000 +0530,-2.8503961984345563,11.472636840293502,-3.8619080825567402,1.2666256391795778,-0.45364934423878395,"164",false,"0.901.50","2325LZ51XX98",user/release-keys,t,America/Los_Angeles,default,,false,true,0,0,0,2,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTFEKWP870RX2S5PWC3Y",2023-09-01 06:46:51.000 +0530,2023-09-01 06:46:51.000 +0530,0.7136911165657592,-7.113762103261188,-4.271645260307262,-0.2729678220411773,1.7772942756368943,"172",false,"0.901.103","2324LZ51P0V8",user/release-keys,t,Asia/Taipei,default,,false,true,0,0,17,30,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KRD47TKRRK1HHBT6SQTS",2023-08-29 19:55:02.000 +0530,2023-08-29 19:55:02.000 +0530,26.579591663766585,1.7719593092052601,-1.2394301081091834,2.215940428874811,-6.024879887214721,"145",false,"0.901.96","2241LZ502C78",user/release-keys,t,Europe/Amsterdam,default,,false,true,3,1,5,26,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTEZ5J5CC8KSJ5VP4MR5",2023-08-31 14:13:55.000 +0530,2023-08-31 14:13:55.000 +0530,-9.680768926681875,1.127179711791272,-1.1906837010982885,1.8043711340451,-0.443570976066011,"171",false,"0.901.103","2324LZ50YDA8",user/release-keys,t,Asia/Hong_Kong,default,,false,true,0,0,0,1,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTERJBHFGKKQ9H2RBY26",2023-09-01 07:16:18.000 +0530,2023-09-01 07:16:18.000 +0530,7.342333670924037,15.549684846609864,-1.0035066125179217,-0.15566648918722634,-3.37605935674752,"174",false,"0.901.103","2237LZ513X08",userdebug/release-keys,t,Asia/Taipei,default,,false,true,0,6,18,15,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTR3G1Q9XXS49QK602N3",2023-08-11 14:57:23.000 +0530,2023-08-11 14:57:23.000 +0530,-9.618124862861892,-3.2756616914523105,-4.765602005616042,-3.8984595411112175,-3.9501384716868433,"197",false,"0.901.100","2319LZ513A48",userdebug/release-keys,t,America/Los_Angeles,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTEZF7V7EBM68FSAK307",2023-09-01 05:13:32.000 +0530,2023-09-01 05:13:32.000 +0530,21.227591875035493,-12.039834472677942,-6.72552096976131,2.8416391500828504,5.167428873524822,"173",false,"0.901.103","2323LZ535HV8",user/release-keys,t,Europe/Belfast,default,,false,true,1,0,8,50,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTFE97HW27NTHP6V2WAD",2023-09-01 05:57:56.000 +0530,2023-09-01 05:57:56.000 +0530,-9.324137326235421,-1.2525833426202029,-1.80534471279651,0.7689807036175692,-0.2910963926293223,"171",false,"0.901.103","2319LZ51KBP8",userdebug/release-keys,t,Asia/Taipei,default,,false,true,0,0,16,27,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KTF61FBA8MG59GZ9YYWJ",2023-08-30 16:11:08.000 +0530,2023-08-30 16:11:08.000 +0530,22.30316820591388,-11.320522677800362,-6.969160181389758,3.101611954613453,4.992419618738077,"173",false,"0.901.103","2241LZ55H7X8",user/release-keys,t,Asia/Calcutta,default,,false,true,0,0,3,42,cold,LogiSight,2023-09-01 07:30:00.000 +0530
"01H977KRD3KEGN8VJVF7PF141Y",2023-08-03 18:44:02.000 +0530,2023-08-03 18:44:02.000 +0530,-5.727228828083497,-10.508386970942032,2.4547072914862875,-2.058510041170161,0.24509874394535708,"144",false,"0.901.96","2241LZ55H828",user/release-keys,t,America/New_York,default,,false,true,0,2,21,1,reboot,LogiSight,2023-09-01 07:30:00.000 +0530
